kV,mA,BarCode,XraysOn,HVLFilter(mm),Filter,FilterReady,HVLReady,N,Current1(pA),Current2(pA),P(kPa),T(MC),T(Air),T(SC),H(%),Comment,,,,Filter,This is the beam identifier. Need this as part of main ID stuff in DB,,,,
50,20,NXB,TRUE,0,NXJ50,FALSE,TRUE,24,5405,-56.04,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXJ50,FALSE,TRUE,25,5405,-56.05,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXJ50,FALSE,TRUE,26,5408,-56.05,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXJ50,FALSE,TRUE,27,5405,-56.05,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXJ50,FALSE,TRUE,28,5407,-56.05,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXJ50,FALSE,TRUE,29,5407,-56.05,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXJ50,FALSE,TRUE,30,5407,-56.06,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,1,7038,-71.59,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,2,7038,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,3,7038,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,4,7039,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,5,7038,-71.62,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,6,7039,-71.62,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,7,7037,-71.62,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,8,7039,-71.62,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,9,7038,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,10,7038,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,11,7040,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,12,7040,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,13,7038,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,14,7036,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,15,7040,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,16,7039,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,17,7040,-71.36,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,18,7040,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,19,7040,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,20,7039,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,21,7040,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,22,7039,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,23,7041,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,24,7040,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,25,7040,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,26,7042,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,27,7039,-71.6,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,28,7040,-71.83,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,29,7039,-71.61,100.96,22.94415,23.083692,23.147827,45.151108,QA chamber measurement set 1,,,,,,,,,
60,20,NXB,TRUE,0,NXJ60,FALSE,TRUE,30,7041,-71.83,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,1,8585,-86.1,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,2,8584,-86.09,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,3,8587,-86.1,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,4,8586,-86.11,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,5,8585,-86.12,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,6,8585,-86.12,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,7,8586,-86.12,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,8,8586,-86.13,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,9,8585,-86.14,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,10,8585,-86.13,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,11,8586,-86.14,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,12,8584,-86.14,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,13,8586,-86.13,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,14,8585,-86.14,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,15,8587,-86.15,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,16,8587,-86.14,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,17,8586,-86.15,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,18,8587,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,19,8585,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,20,8587,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,21,8586,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,22,8586,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,23,8586,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,24,8587,-86.15,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,25,8588,-86.15,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,26,8587,-86.15,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,27,8587,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,28,8586,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,29,8586,-86.16,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXJ70,FALSE,TRUE,30,8587,-86.15,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,1,10120,-100.4,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,2,10120,-100.4,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,3,10120,-100.4,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,4,10120,-100.4,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,5,10120,-100.4,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,6,10120,-100.4,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,7,10120,-100.4,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,8,10120,-100.5,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,9,10120,-100.5,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,10,10120,-100.5,100.958,22.943453,23.08223,23.152642,45.183438,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,11,10120,-100.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,12,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,13,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,14,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,15,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,16,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,17,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,18,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,19,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,20,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,21,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,22,10120,-100.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,23,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,24,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,25,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,26,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,27,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,28,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,29,10120,-100.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
80,20,NXB,TRUE,0,NXJ80,FALSE,TRUE,30,10120,-100.4,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,1,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,2,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,3,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,4,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,5,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,6,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,7,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,8,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,9,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,10,11630,-114.2,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,11,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,12,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,13,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,14,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,15,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,16,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,17,11630,-114.8,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,18,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,19,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,20,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,21,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,22,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,23,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,24,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,25,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,26,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,27,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,28,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,29,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
90,20,NXB,TRUE,0,NXJ90,FALSE,TRUE,30,11630,-114.5,100.957,22.949589,23.07719,23.155844,45.211613,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,1,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,2,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,3,13120,-127.9,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,4,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,5,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,6,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,7,13120,-128.4,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,8,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,9,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,10,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,11,13120,-128.2,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,12,13120,-128.7,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,13,13120,-128.4,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,14,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,15,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,16,13120,-128.5,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,17,13120,-128.1,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,18,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,19,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,20,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,21,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,22,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,23,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,24,13120,-128.5,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,25,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,26,13120,-128.5,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,27,13120,-128,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,28,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,29,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
100,19.9,NXB,TRUE,0,NXJ100,FALSE,TRUE,30,13120,-128.3,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
40,20,NXK,TRUE,0,NXK40,TRUE,TRUE,1,2013,-22,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
40,20,NXK,TRUE,0,NXK40,TRUE,TRUE,2,2011,-22.01,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
40,20,NXK,TRUE,0,NXK40,TRUE,TRUE,3,2011,-22,100.949,22.944685,23.083775,23.160779,45.239428,QA chamber measurement set 1,,,,,,,,,
